FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2021 ORDINANCE (AMOUNT $)
LOCAL,0314,SEWER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,140,PROFESSIONAL AND TECHNICAL SERVICES,16000.00
LOCAL,0314,SEWER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,149,SOFTWARE MAINTENANCE AND LICENSING,8000.00
LOCAL,0314,SEWER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,10000.00
LOCAL,0314,SEWER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,166,DUES  SUBSC & MEM,300.00
LOCAL,0314,SEWER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,140,PROFESSIONAL AND TECHNICAL SERVICES,1077000.00
LOCAL,0314,SEWER FUND,28,CTO,2005,OFFICE OF CITY TREASURER,5,SALARIES AND WAGES - ON PAYROLL,139156.00
LOCAL,0314,SEWER FUND,28,CTO,2005,OFFICE OF CITY TREASURER,138,IT MAINTENANCE,25000.00
LOCAL,0314,SEWER FUND,28,CTO,2005,OFFICE OF CITY TREASURER,139,IT DEVELOPMENT,25207.00
LOCAL,0314,SEWER FUND,28,CTO,2005,OFFICE OF CITY TREASURER,140,PROFESSIONAL AND TECHNICAL SERVICES,29358.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,5,SALARIES AND WAGES - ON PAYROLL,745602.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,20,OVERTIME,290.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,130,POSTAGE,2757.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,138,IT MAINTENANCE,9008.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,140,PROFESSIONAL AND TECHNICAL SERVICES,28462.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,141,APPRAISALS,240.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,143,COURT REPORTING,21578.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,145,LEGAL EXPENSES,4685.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,149,SOFTWARE MAINTENANCE AND LICENSING,9800.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,150,OUTSIDE GRAPHIC SERVICES,100.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,157,RENTAL EQUIPMENT AND SERVICES,350.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,159,LEASE/PURCHASE EQUIPMENT,5376.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,162,REPAIR/MAINT EQUIPMENT,100.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,166,DUES  SUBSC & MEM,3180.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,169,TECHNICAL MEETING COSTS,1159.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,178,FREIGHT AND EXPRESS CHARGES,270.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,190,TELEPHONE - CENTREX BILLINGS,3602.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,229,TRANSPORTATION AND EXPENSE ALLOWANCE,140.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,270,LOCAL TRANSPORTATION,932.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,348,BOOKS AND RELATED MATERIAL,532.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,350,STATIONERY AND OFFICE SUPPLIES,2244.00
LOCAL,0314,SEWER FUND,31,LAW,2005,LAW,9438,REIMBURSEMENT - AIS,805.00
LOCAL,0314,SEWER FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,123194.00
LOCAL,0314,SEWER FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,420546.00
LOCAL,0314,SEWER FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,526018.00
LOCAL,0314,SEWER FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,231491.00
LOCAL,0314,SEWER FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,12626.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,2750001.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,20800.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,20,OVERTIME,60000.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,203300.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,12367.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,101000.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,724280.00
LOCAL,0314,SEWER FUND,38,AIS,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,917592.00
LOCAL,0314,SEWER FUND,67,DOB,2005,BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,1193648.00
LOCAL,0314,SEWER FUND,67,DOB,2005,BUILDINGS,12,CONTRACT WAGE - PREVAILING RATE,1686.00
LOCAL,0314,SEWER FUND,67,DOB,2005,BUILDINGS,20,OVERTIME,35000.00
LOCAL,0314,SEWER FUND,67,DOB,2005,BUILDINGS,140,PROFESSIONAL AND TECHNICAL SERVICES,690000.00
LOCAL,0314,SEWER FUND,67,DOB,2005,BUILDINGS,181,MOBILE COMMUNICATION SERVICES,14000.00
LOCAL,0314,SEWER FUND,67,DOB,2005,BUILDINGS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,8000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,5,SALARIES AND WAGES - ON PAYROLL,2371089.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,3179.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,20,OVERTIME,40000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,700000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,150,OUTSIDE GRAPHIC SERVICES,2000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,162,REPAIR/MAINT EQUIPMENT,17910.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,169,TECHNICAL MEETING COSTS,5000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,348,BOOKS AND RELATED MATERIAL,500.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,350,STATIONERY AND OFFICE SUPPLIES,6000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,424,FURNITURE AND FURNISHINGS,3000.00
LOCAL,0314,SEWER FUND,88,DWM,2015,ENGINEERING SERVICES,446,PURCHASE - DATA HARDWARE,25000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,5,SALARIES AND WAGES - ON PAYROLL,48836658.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,12,CONTRACT WAGE - PREVAILING RATE,333711.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,20,OVERTIME,2960000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,140,PROFESSIONAL AND TECHNICAL SERVICES,1262432.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,154,RENTAL-DATA HARDWARE EQ,6924.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,157,RENTAL EQUIPMENT AND SERVICES,1390587.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,185,WASTE DISPOSAL SERVICES,2842918.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,190,TELEPHONE - CENTREX BILLINGS,28000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,79390.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,340,MATERIAL AND SUPPLIES,4097000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,345,APPARATUS AND INSTRUMENTS,1500.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,401,TOOL <= $100 UNIT,25000.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,402,TOOLS > $100 UNIT,99673.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,440,MACHINERY AND EQUIPMENT,245923.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,9438,REIMBURSEMENT - AIS,5278500.00
LOCAL,0314,SEWER FUND,88,DWM,2025,OPERATIONS AND DISTRIBUTION,9481,REIMBURSEMENT - DSS,7767702.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,1838422.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,4243931.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,52057.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,6372000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,174278.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,99768.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,252028.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,25000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,94,LAYOFFS / FURLOUGH DAYS SAVINGS,-34251.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,128,INVESTIGATION COSTS - COMPTROLLER,103000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,1776846.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,3036793.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,1094546.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,150000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,33000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,72687290.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,49554394.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,383133.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,25000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,943,INTEREST ON LOANS,12547973.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,944,PAYMENT ON LOANS,23810731.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,40500.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,13087.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,553951.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9085,CITY DEFERRED COMPENSATION,38595.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9097,FOR CAPITAL CONSTRUCTION,36193877.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9148,SENIOR CITIZEN SEWER,350000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,37322309.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9645,REIMB - INDIRECT PENSION TO CORPORATE,13543190.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES - OEMC,120000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,10303000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,9635000.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,20,OVERTIME,340000.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,125,OFFICE AND BUILDING SERVICES,4502610.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,5197781.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,160,REPAIR/MAINT PROPERTY,631000.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,161,MAINT FACILITIES,100000.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,300000.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,226492.00
LOCAL,0346,LIBRARY FUND,38,AIS,2126,BUREAU OF FACILITY MANAGEMENT,340,MATERIAL AND SUPPLIES,670000.00
LOCAL,0346,LIBRARY FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,1633052.00
LOCAL,0346,LIBRARY FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHICLE DIESEL FUEL,22078.00
LOCAL,0346,LIBRARY FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,13003.00
LOCAL,0346,LIBRARY FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,615176.00
LOCAL,0346,LIBRARY FUND,38,AIS,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,2980332.00
LOCAL,0346,LIBRARY FUND,38,AIS,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,13540.00
LOCAL,0346,LIBRARY FUND,38,AIS,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,21340.00
LOCAL,0346,LIBRARY FUND,38,AIS,2145,INFORMATION TECHNOLOGY,5,SALARIES AND WAGES - ON PAYROLL,1303239.00
LOCAL,0346,LIBRARY FUND,38,AIS,2145,INFORMATION TECHNOLOGY,15,SCHEDULE SALARY ADJUSTMENTS,1780.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,5,SALARIES AND WAGES - ON PAYROLL,65008874.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,12,CONTRACT WAGE - PREVAILING RATE,11121.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,15,SCHEDULE SALARY ADJUSTMENTS,204720.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,20,OVERTIME,400000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,123,SERVICES BY PERFORMERS / EXHIBITORS,88250.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,130,POSTAGE,20000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,140,PROFESSIONAL AND TECHNICAL SERVICES,435429.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,149,SOFTWARE MAINTENANCE AND LICENSING,1631017.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,152,ADVERTISING,63092.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,157,RENTAL EQUIPMENT AND SERVICES,279980.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,162,REPAIR/MAINT EQUIPMENT,645427.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,164,BOOKBINDING,56107.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,165,GRAPHIC DESIGN SERV,13813.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,166,DUES  SUBSC & MEM,199732.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,168,EDUCATION DEVELOPMENT,8000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,169,TECHNICAL MEETING COSTS,28000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,172,INSURANCE PREMIUMS,21000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,178,FREIGHT AND EXPRESS CHARGES,4001.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,181,MOBILE COMMUNICATION SERVICES,1400.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,189,TELEPHONE - NON-CENTREX BILLINGS,86000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,190,TELEPHONE - CENTREX BILLINGS,249000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,191,TELEPHONE - RELOCATIONS,9100.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,196,DATA CIRCUITS,1110885.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,197,TELEPHONE - MAINTENANCE,18110.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,340,MATERIAL AND SUPPLIES,112988.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,350,STATIONERY AND OFFICE SUPPLIES,560291.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,361,BUILDING MATERIALS AND SUPPLIES,1312.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,365,ELECTRICAL SUPPLIES,1220.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,410,EQUIPMENT FOR BUILDINGS,192000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,420,FURNITURE AND FIXTURES,500000.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,446,PURCHASE - DATA HARDWARE,209972.00
LOCAL,0346,LIBRARY FUND,91,CPL,2005,CHICAGO PUBLIC LIBRARY,9438,REIMBURSEMENT - AIS,15000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,2327396.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,5372710.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,65903.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,594000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,248969.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,126304.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,319061.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,85000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,94,LAYOFFS / FURLOUGH DAYS SAVINGS,-44001.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,20670.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,303505.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,110000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,190,TELEPHONE - CENTREX BILLINGS,26000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,420,FURNITURE AND FIXTURES,600625.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,446,PURCHASE - DATA HARDWARE,367000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,450,VEHICLES,110000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,955,INTEREST ON LIBRARY FINANCING,2200000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,19150.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,810584.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9085,CITY DEFERRED COMPENSATION,48860.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9112,PROP. MAINT. CNTRL LIBR,8646000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9199,CPL LIBRARY BOOKS AND MATERIALS,8000000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,4692000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,5,SALARIES AND WAGES - ON PAYROLL,10761805.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,12,CONTRACT WAGE - PREVAILING RATE,103444.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,15,SCHEDULE SALARY ADJUSTMENTS,4311.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,20,OVERTIME,683024.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,138,IT MAINTENANCE,17080905.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,139,IT DEVELOPMENT,11682060.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,140,PROFESSIONAL AND TECHNICAL SERVICES,3123569.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,142,ACCOUNTING AND AUDITING,75000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,149,SOFTWARE MAINTENANCE AND LICENSING,8540950.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,154,RENTAL-DATA HARDWARE EQ,2000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,157,RENTAL EQUIPMENT AND SERVICES,554772.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,162,REPAIR/MAINT EQUIPMENT,356450.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,166,DUES  SUBSC & MEM,9000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,169,TECHNICAL MEETING COSTS,15000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,181,MOBILE COMMUNICATION SERVICES,4857090.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,189,TELEPHONE - NON-CENTREX BILLINGS,2638500.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,190,TELEPHONE - CENTREX BILLINGS,975000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,196,DATA CIRCUITS,2041000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,197,TELEPHONE - MAINTENANCE,3824489.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,229,TRANSPORTATION AND EXPENSE ALLOWANCE,90000.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,330,FOOD,550.00
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PSA,2005,Public Safety Administration,340,MATERIAL AND SUPPLIES,392749.00
